Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1600,3062,4899200,Kanpur,1500
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,2900,2900000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,4600,6900000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1050,2761,2899050,Kanpur,950
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,4666,6999000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3200,3200000,Kanpur,900
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1200,2750,3300000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,March 2020,3,1300,6538,8499400,Kanpur,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1600,3187,5099200,Kanpur,1450
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,4800,7200000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3200,4800000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,March 2020,3,1160,4310,4999600,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1100,3272,3599200,Kanpur,1000
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1200,2750,3300000,Kanpur,1100
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3600,5400000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,3,NaN,September 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,3272,3599200,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,NaN,3,NaN,December 2020,3,1800,4944,8899200,Kanpur,1700
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,3933,5899500,Kanpur,1400
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,December 2019,2,1100,3181,3499100,Kanpur,1000
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 9,NaN,NaN,NaN,NaN,December 2019,3,1500,4333,6499500,Kanpur,1400
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,Gr of 3,NaN,NaN,NaN,NaN,December 2019,3,1600,6250,10000000,Kanpur,1500
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1100,2909,3199900,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,December 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,3181,3499100,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,2909,3199900,Kanpur,1000
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 12,NaN,NaN,NaN,NaN,February 2020,2,930,4838,4499340,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1000,3700,3700000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1450,3103,4499350,Kanpur,1350
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,June 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 10,NaN,NaN,NaN,NaN,February 2020,3,1375,3272,4499000,Kanpur,1168
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,3090,3399000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1100,2818,3099800,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,4600,6900000,Kanpur,1400
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,November 2020,3,1300,3846,4999800,Kanpur,0
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,NaN,3,NaN,November 2020,3,1800,4944,8899200,Kanpur,1700
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1100,2818,3099800,Kanpur,1000
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1200,2833,3399600,Kanpur,1100
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,March 2020,3,1260,4365,5499900,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1200,2666,3199200,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1050,3523,3699150,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1400,4214,5899600,Kanpur,1300
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,3090,3399000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3600,3600000,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,3090,3399000,Kanpur,1000
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,June 2020,3,1500,3200,4800000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3866,5799000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3400,5100000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3666,5499000,Kanpur,1400
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1600,3062,4899200,Kanpur,1500
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 12,NaN,NaN,NaN,NaN,February 2020,3,1350,5185,6999750,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,February 2020,3,1400,4642,6498800,Kanpur,0
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,5th of 15,NaN,NaN,NaN,NaN,February 2020,2,1250,4000,5000000,Kanpur,0
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,5th of 12,NaN,NaN,NaN,NaN,February 2020,3,1860,3225,5998500,Kanpur,1500
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,NaN,NaN,NaN,3,NaN,November 2020,3,1600,3062,4899200,Kanpur,1500
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,3545,3899500,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 7,NaN,NaN,NaN,NaN,February 2020,3,1450,4689,6799050,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1100,3272,3599200,Kanpur,1000
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,3,NaN,March 2020,3,1500,3400,5100000,Kanpur,1390
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3100,3100000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,900,3777,3399300,Kanpur,800
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,1000,3500,3500000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,June 2020,3,1500,3666,5499000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,2909,3199900,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3866,5799000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3300,3300000,Kanpur,900
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,"2 rooms(study room, pooja room)",NaN,NaN,March 2020,3,1500,8000,12000000,Kanpur,1450
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,NaN,3,NaN,November 2020,3,1900,4684,8899600,Kanpur,1750
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3666,5499000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,NaN,NaN,NaN,3,NaN,August 2020,3,1800,4500,8100000,Kanpur,1750
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,June 2020,3,1500,3600,5400000,Kanpur,1450
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,3000,3300000,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1050,3142,3299100,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3100,3100000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,June 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,2,1100,3363,3699300,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3933,5899500,Kanpur,1400
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 8,NaN,NaN,NaN,NaN,February 2020,3,1400,4642,6498800,Kanpur,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,February 2020,2,1200,4833,5799600,Kanpur,0
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 7,NaN,NaN,NaN,NaN,February 2020,2,900,3888,3499200,Kanpur,0
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,1200,4833,5799600,Kanpur,1070
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3400,3400000,Kanpur,950
Available,Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,NaN,NaN,NaN,3,NaN,April 2020,2,1000,2800,2800000,Kanpur,700
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,June 2020,3,1500,3400,5100000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3300,3300000,Kanpur,945
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,June 2020,2,1100,2909,3199900,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3300,3300000,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1050,2761,2899050,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,3933,5899500,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1000,3300,3300000,Kanpur,900
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,November 2020,3,1600,3062,4899200,Kanpur,1500
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3400,3400000,Kanpur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,3000,4500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,3266,4899000,Kanpur,1400
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1300,2384,3099200,Kanpur,1200
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,2,1100,2636,2899600,Kanpur,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1050,2761,2899050,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1050,3047,3199350,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,August 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,2,1000,2900,2900000,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1000,3600,3600000,Kanpur,900
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1500,5000,7500000,Kanpur,1400
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1050,3428,3599400,Kanpur,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,3,1500,3000,4500000,Kanpur,1400
