Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,December 2019,1,796,5842,4650232,796,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,December 2020,2,1787,3919,7003253,1787,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,April 2020,2,1058,4616,4883728,1058,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 2,NaN,NaN,NaN,NaN,April 2020,1,684,7309,4999356,684,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,December 2019,2,1019,5065,5161235,1019,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,December 2019,1,763,5299,4043137,763,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,1,2nd of 2,NaN,NaN,NaN,NaN,March 2020,1,1081,4492,4855852,1081,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,April 2020,2,1147,5156,5913932,1147,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,2636,13277,34998172,2636,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,March 2020,2,976,6147,5999472,976,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,2900,12068,34997200,2900,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,March 2020,1,1036,4648,4815328,1036,Goa
Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,March 2020,2,968,4338,4199184,968,Goa
Available,Not Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,2,1329,6621,8799309,1329,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,March 2020,1,1029,4366,4492614,1029,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,March 2020,2,949,5160,4896840,949,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,March 2020,2,1050,4886,5130300,1050,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,March 2020,2,1147,5433,6231651,1147,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,March 2020,1,1029,4366,4492614,1029,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,8th of 8,NaN,NaN,NaN,NaN,December 2019,2,692,10838,7499896,692,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,July 2020,2,1183,5917,6999811,1183,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,September 2020,2,1108,4783,5299564,1108,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,2636,13277,34998172,2636,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,4th of 8,NaN,NaN,NaN,NaN,December 2019,1,348,12931,4499988,348,Goa
Not Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,September 2020,3,1259,5003,6298777,1259,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,3,1539,7147,10999233,1539,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,December 2019,2,904,5291,4783064,904,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 2,NaN,NaN,NaN,NaN,February 2020,1,678,7374,4999572,678,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,February 2020,2,1039,5060,5257340,1039,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,2,1238,4850,6004300,1238,Goa
Not Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,September 2020,1,743,5114,3799702,743,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 8,NaN,NaN,NaN,NaN,December 2019,2,1421,4785,6799485,1421,Goa
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,5th of 7,NaN,NaN,NaN,NaN,February 2020,1,840,3809,3199560,840,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,2,1098,5925,6505650,1098,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,2,1098,5104,5604192,1098,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 8,NaN,NaN,NaN,NaN,December 2019,2,692,10838,7499896,692,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,2,936,4487,4199832,936,Goa
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,July 2020,2,1398,7296,10199808,1398,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,December 2019,3,1733,9347,16198351,1733,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,1,678,5899,3999522,678,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,2636,13277,34998172,2636,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,2,807,5576,4499832,807,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,7th of 8,NaN,NaN,NaN,NaN,December 2019,3,1453,13076,18999428,1453,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,December 2019,3,1668,6690,11158920,1668,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1582,4646,7349972,1582,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,3,1615,4337,7004255,1615,Goa
Available,Not Available,Not Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,December 2019,2,1783,3365,5999795,1783,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,February 2020,1,861,5809,5001549,861,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,2,3rd of 7,NaN,NaN,NaN,NaN,December 2019,2,1130,7256,8199280,1130,Goa
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,December 2019,2,915,4915,4497225,915,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,March 2020,2,1041,4888,5088408,1041,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,March 2020,1,1039,4412,4584068,1039,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,August 2020,1,603,9452,5699556,603,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,July 2020,2,958,5427,5199066,958,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,March 2020,1,1050,4405,4625250,1050,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,December 2019,1,1163,4614,5366082,1163,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,September 2020,2,1141,6397,7298977,1141,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,February 2020,2,1073,5451,5848923,1073,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,July 2020,4,3012,4980,14999760,3012,Goa
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,July 2020,2,1657,7845,12999165,1657,Goa
Not Available,Available,Available,Available,Not Available,Not Available,Available,Available,Ready to move,1,2nd of 2,NaN,NaN,NaN,NaN,September 2020,1,645,4651,2999895,645,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,December 2020,3,1625,7692,12499500,1625,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,December 2020,2,1076,6505,6999380,1076,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 3,NaN,NaN,NaN,NaN,July 2020,3,3045,4926,14999670,3045,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,July 2020,2,1023,6158,6299634,1023,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,February 2020,2,1108,6768,7498944,1108,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1249,5608,7004392,1249,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,NaN,NaN,NaN,1,NaN,December 2020,4,2002,7492,14998984,2002,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,979,6843,6699297,979,Goa
Not Available,Not Available,Available,Not Available,Available,Available,Available,Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,August 2020,1,732,8469,6199308,732,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,1 rooms(study room),NaN,NaN,December 2020,3,1615,3407,5502305,1615,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,1,495,7070,3499650,495,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,1062,5461,5799582,1062,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2020,2,1151,6255,7199505,1151,Goa
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,4,NaN,New,NaN,NaN,NaN,February 2020,3,4585,10359,47496015,4585,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,1,538,7434,3999492,538,Goa
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,Gr of 2,NaN,NaN,NaN,NaN,February 2020,2,1033,4908,5069964,1033,Goa
Not Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,1st of 4,NaN,NaN,NaN,NaN,October 2020,1,807,4956,3999492,807,Goa
Not Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,July 2020,3,3140,7006,21998840,3140,Goa
Not Available,Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,1,700,5865,4105500,700,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,March 2020,1,961,5159,4957799,961,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2020,2,1076,3996,4299696,1076,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,Gr of 5,NaN,NaN,NaN,NaN,December 2019,2,1173,5886,6904278,1173,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,September 2020,1,818,4767,3899406,818,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,2,1335,7496,10007160,1335,Goa
Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,4,NaN,February 2020,2,1783,3365,5999795,1783,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 8,NaN,NaN,NaN,NaN,May 2020,2,1280,7421,9498880,1280,Goa
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,4th of 5,NaN,NaN,NaN,NaN,December 2020,4,2259,5112,11548008,2259,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,1,1st of 4,NaN,NaN,NaN,NaN,December 2019,1,657,4718,3099726,657,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,December 2020,1,645,5426,3499770,645,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,December 2020,1,603,6511,3926133,603,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,December 2020,1,736,5580,4106880,736,Goa
Not Available,Available,Not Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,2,NaN,September 2020,2,1098,7741,8499618,1098,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,December 2020,1,735,7040,5174400,735,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 5,NaN,NaN,NaN,NaN,August 2020,2,1001,7492,7499492,1001,Goa
Not Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,July 2020,1,624,6250,3900000,624,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,March 2020,2,1015,4890,4963350,1015,Goa
Available,Not Available,Not Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,December 2019,2,1783,3365,5999795,1783,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,August 2020,2,1022,3913,3999086,1022,Goa
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,1054,6451,6799354,1054,Goa
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,September 2020,2,914,6017,5499538,914,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,July 2020,1,667,6746,4499582,667,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,2,950,8421,7999950,950,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 5,NaN,NaN,NaN,NaN,December 2020,3,920,7065,6499800,920,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,1119,6076,6799044,1119,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,July 2020,1,721,5131,3699451,721,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2020,2,2034,4326,8799084,2034,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,1st of 3,NaN,NaN,NaN,NaN,September 2020,1,699,6795,4749705,699,Goa
Not Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,July 2020,4,2668,13118,34998824,2668,Goa
Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,December 2020,2,1003,5558,5574674,1003,Goa
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2020,2,1291,5583,7207653,1291,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,2,936,4487,4199832,936,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,August 2020,2,860,5000,4300000,860,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,August 2020,2,904,4756,4299424,904,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,658,6079,3999982,658,Goa
Available,Not Available,Available,Available,Not Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2019,3,3945,5272,20798040,3945,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,July 2020,2,1141,5109,5829369,1141,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,Gr of 4,NaN,NaN,NaN,NaN,August 2020,4,1722,4355,7499310,1722,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,September 2020,1,517,6764,3496988,517,Goa
Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,June 2020,1,969,5366,5199654,969,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,6th of 7,NaN,NaN,NaN,NaN,February 2020,2,1399,6433,8999767,1399,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,1141,5872,6699952,1141,Goa
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,2nd of 8,NaN,NaN,NaN,NaN,December 2019,3,1496,8021,11999416,1496,Goa
Available,Available,Available,Available,Not Available,Not Available,Available,Available,Ready to move,3,3rd of 5,NaN,NaN,NaN,NaN,December 2019,3,1679,7444,12498476,1679,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 2,NaN,NaN,NaN,NaN,August 2020,2,936,2991,2799576,936,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,September 2020,2,1237,5497,6799789,1237,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,August 2020,1,538,5576,2999888,538,Goa
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 2,NaN,NaN,NaN,NaN,August 2020,3,2000,8750,17500000,2000,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,July 2020,1,699,3576,2499624,699,Goa
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2020,2,1183,4818,5699694,1183,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,December 2019,2,1098,5009,5499882,1098,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2019,3,1812,5408,9799296,1812,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,2,NaN,September 2020,1,764,4973,3799372,764,Goa
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 7,NaN,NaN,NaN,NaN,February 2020,3,1561,4035,6298635,1561,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,1,1st of 4,NaN,NaN,NaN,NaN,December 2020,1,613,5057,3099941,613,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,December 2020,2,882,5215,4599630,882,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,603,10000,6030000,603,Goa
Available,Not Available,Available,Available,Not Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2019,3,3385,4549,15398365,3385,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,December 2019,1,807,4956,3999492,807,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,February 2020,2,1312,10000,13120000,1312,Goa
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,1377,10005,13776885,1377,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,2,4th of 4,NaN,NaN,NaN,NaN,February 2020,2,1926,10000,19260000,1926,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,3rd of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,July 2020,1,667,4497,2999499,667,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 8,NaN,NaN,NaN,NaN,August 2020,3,1679,6551,10999129,1679,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,February 2020,1,774,6511,5039514,774,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,August 2020,2,957,6792,6499944,957,Goa
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,2nd of 2,NaN,NaN,NaN,NaN,April 2020,1,1081,4492,4855852,1081,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,2906,9291,26999646,2906,Goa
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,7th of 7,NaN,NaN,NaN,NaN,September 2020,2,1206,3814,4599684,1206,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2020,2,1431,6988,9999828,1431,Goa
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,1 rooms(servant room),NaN,NaN,December 2019,3,5042,4998,25199916,5042,Goa
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,March 2020,2,1313,9139,11999507,1313,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,February 2020,1,775,6503,5039825,775,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,1,2nd of 4,NaN,NaN,NaN,NaN,February 2020,1,796,10000,7960000,796,Goa
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,1,1st of 4,NaN,NaN,NaN,NaN,February 2020,1,710,10000,7100000,710,Goa
