Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 12,NaN,NaN,NaN,NaN,December 2019,3,1450,4482,6498900,1450,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 8,NaN,NaN,NaN,NaN,December 2019,3,1500,3196,4794000,1500,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,9th of 10,NaN,NaN,NaN,NaN,February 2020,2,1058,7005,7411290,1058,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 11,NaN,NaN,NaN,NaN,February 2020,3,1714,3733,6398362,1714,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,May 2020,3,1300,3153,4098900,1300,Lucknow
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 5,NaN,NaN,NaN,NaN,September 2020,3,1500,5333,7999500,1500,Lucknow
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,NaN,NaN,NaN,4,NaN,February 2020,2,1080,2592,2799360,1080,Lucknow
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 12,NaN,NaN,NaN,NaN,March 2020,2,1260,5714,7199640,1260,Lucknow
Available,Not Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,December 2019,2,1150,3913,4499950,1150,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,6th of 14,NaN,NaN,NaN,NaN,September 2020,2,1894,3800,7197200,1894,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,11th of 14,NaN,NaN,NaN,NaN,February 2020,3,1640,3400,5576000,1640,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 9,NaN,NaN,NaN,NaN,March 2020,2,1250,3600,4500000,1250,Lucknow
Available,Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,3,1300,3153,4098900,1300,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,5th of 14,NaN,NaN,NaN,NaN,July 2020,2,1282,3599,4613918,1282,Lucknow
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,10th of 19,NaN,NaN,NaN,NaN,March 2020,3,1800,4000,7200000,1800,Lucknow
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,7th of 13,NaN,NaN,NaN,NaN,March 2020,2,1101,3000,3303000,1101,Lucknow
