Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,2,850,4694,3989900,700,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,July 2020,3,1800,3901,7021800,1195,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1730,3578,6189940,1086,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,April 2020,2,1478,3924,5799672,829,Chandigarh
Available,Not Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,October 2020,3,1150,4347,4999050,0,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1200,2408,2889600,1080,Chandigarh
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1200,2408,2889600,1080,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1910,3083,5888530,1456,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1100,2081,2289100,990,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1100,2081,2289100,990,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1150,4078,4689700,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3365,5791165,949,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1440,4700,6768000,0,Chandigarh
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,April 2020,2,1100,2445,2689500,1000,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3365,5791165,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,4,2950,2745,8097750,0,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1200,2408,2889600,1080,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,3,1906,3620,6899720,1091,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3364,5789444,949,Chandigarh
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1382,2590,3579380,1030,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,March 2020,3,2025,2814,5698350,1556,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,April 2020,3,1500,3126,4689000,1325,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1410,3419,4820790,1085,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,1,603,2305,1389915,560,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,5,3367,3941,13269347,2006,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2809,4001,11238809,1688,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1906,4197,7999482,1091,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2335,5139,11999565,1346,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,2,1478,4059,5999202,829,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,1,883,4530,3999990,418,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1785,3361,5999385,1350,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3365,5791165,949,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,4,2809,3702,10398918,1688,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1410,3317,4676970,1085,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1721,3190,5489990,949,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1410,3262,4599420,811,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,4,2809,3488,9797792,1688,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,3,2120,4339,9198680,1723,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1580,3348,5289840,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,,,NaN,,,,December 2020,5,3361,4038,13571718,2006,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2809,4001,11238809,1688,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2335,5139,11999565,1346,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1906,4197,7999482,1091,Chandigarh
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,,,New,,,,August 2020,3,2408,6852,16499616,1700,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,5410,2957,15997370,0,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,4,2809,3488,9797792,1688,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1979,3378,6685062,1085,Chandigarh
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1550,4035,6254250,1000,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,2100,3930,8253000,1550,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,February 2020,3,1350,2207,2979450,1050,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,2250,4113,9254250,1750,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1550,3668,5685400,1100,Chandigarh
Available,Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,810,2211,1790910,608,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,1,500,4600,2300000,450,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1383,2661,3680163,1036,Chandigarh
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,,,NaN,,,,February 2020,2,1260,3730,4699800,1010,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1500,7333,10999500,1125,Chandigarh
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,2250,4000,9000000,1800,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,2,1149,4308,4949892,751,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,2,1478,4059,5999202,1091,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,1,888,4504,3999552,418,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1979,3328,6586112,1500,Chandigarh
Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1200,2408,2889600,1080,Chandigarh
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,,,NaN,,,,March 2020,4,2809,3737,10497233,1688,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2020,2,1100,2081,2289100,900,Chandigarh
Not Available,Not Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,2,960,2697,2589120,850,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1125,2177,2449125,900,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,2,1478,3924,5799672,829,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1602,3620,5799240,916,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,3,1906,3672,6998832,1091,Chandigarh
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,3,1795,2924,5248580,1423,Chandigarh
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1550,4162,6451100,1000,Chandigarh
Available,Available,Available,Available,Not Available,Not Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,2250,3200,7200000,1683,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,October 2020,3,1580,4113,6498540,1450,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1906,3567,6798702,1091,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1602,3620,5799240,916,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,December 2019,2,1270,3790,4813300,794,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1690,3698,6249620,1086,Chandigarh
Not Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1780,3005,5348900,1350,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,4,2480,3750,9300000,1640,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,2,1149,4177,4799373,919,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,September 2020,4,2560,4296,10997760,1690,Chandigarh
Not Available,Not Available,Not Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,August 2020,2,1156,3460,3999760,0,Chandigarh
Available,Not Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,,,NaN,,,,February 2020,3,1575,4000,6300000,1113,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1580,3727,5888660,1350,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,2,1149,4316,4959084,751,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1410,3262,4599420,811,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2809,4001,11238809,1688,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,2,1478,4059,5999202,829,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1906,4197,7999482,1091,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2335,5139,11999565,1346,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1915,3800,7277000,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,4,2265,3800,8607000,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,1,883,4530,3999990,418,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,2,1250,4280,5350000,880,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,1,620,2525,1565500,525,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1575,3800,5985000,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,2010,5422,10898220,1800,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,September 2020,3,1520,3900,5928000,975,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,March 2020,3,3300,3600,11880000,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,2,1270,3622,4599940,794,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,2080,3790,7883200,1400,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,4,2260,3738,8447880,1900,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1410,3333,4699530,1128,Chandigarh
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1410,3333,4699530,811,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,5,3361,3948,13269228,2006,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2809,4001,11238809,1688,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1906,4197,7999482,1091,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,4,2335,5139,11999565,1346,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,2,1478,4059,5999202,829,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,2,1350,3200,4320000,979,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,1,883,4530,3999990,418,Chandigarh
Not Available,Not Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,2,990,3636,3599640,0,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,4,2300,2869,6598700,1900,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,2,1149,4221,4849929,751,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1600,3875,6200000,870,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1410,3317,4676970,1057,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1979,3379,6687041,1500,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1979,3374,6677146,1500,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1979,3278,6487162,1500,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1979,3362,6653398,1500,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,1,620,2400,1488000,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1915,4386,8399190,1600,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,May 2020,3,1236,2985,3689460,1106,Chandigarh
Not Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,April 2020,3,1080,2212,2388960,900,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1602,3620,5799240,916,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1550,3715,5758250,1000,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1550,4162,6451100,1000,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,2100,3548,7450800,1450,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,2250,3798,8545500,1750,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1560,3839,5988840,1200,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,2,1156,3114,3599784,700,Chandigarh
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,4,2250,4250,9562500,1850,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1550,3564,5524200,900,Chandigarh
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,,,NaN,,,,September 2020,4,2250,4233,9524250,1750,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1906,3567,6798702,1091,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1502,4367,6559234,1300,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,2,1149,4403,5059047,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1440,4400,6336000,1072,Chandigarh
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,2,1159,3175,3679825,0,Chandigarh
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1400,4571,6399400,864,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,965,6683,6449095,864,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,April 2020,3,1771,4178,7399238,0,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,August 2020,3,1215,3283,3988845,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,1,883,4530,3999990,418,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1602,3620,5799240,916,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,2,1120,4285,4799200,797,Chandigarh
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,3,1350,2370,3199500,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,1550,3778,5855900,950,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2020,3,2250,3936,8856000,1680,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,December 2020,2,1300,3376,4388800,1150,Chandigarh
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2020,2,1020,2539,2589780,900,Chandigarh
Available,Not Available,Available,Available,Not Available,Not Available,Available,Available,Ready to move,,,NaN,,,,December 2020,2,1250,3272,4090000,1100,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,April 2020,3,1310,3511,4599410,780,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,3,1380,3615,4988700,935,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,3,1979,3172,6277388,1085,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,3,1800,3666,6598800,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,2,1270,3897,4949190,794,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,March 2020,2,1410,3276,4619160,1100,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,1,620,2724,1688880,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,September 2020,2,1410,3492,4923720,1100,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,1,620,2562,1588440,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1500,2600,3900000,1320,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1610,3956,6369160,1208,Chandigarh
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,2,990,3636,3599640,0,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,,,NaN,,,,August 2020,3,1500,3666,5499000,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1602,3620,5799240,916,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,February 2020,3,1580,3683,5819140,1047,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,1980,3282,6498360,1180,Chandigarh
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,,,NaN,,,,September 2020,4,5600,1873,10488800,4000,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1950,4923,9599850,1282,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,4,2480,3790,9399200,1640,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1150,3826,4399900,900,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,4,2809,3488,9797792,1688,Chandigarh
Not Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1785,2969,5299665,1362,Chandigarh
Not Available,Available,Not Available,Available,Available,Not Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1780,3089,5498420,1360,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,2,1350,3300,4455000,979,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1310,3580,4689800,872,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,2,1156,3105,3589380,872,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,1,750,2333,1749750,550,Chandigarh
Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,NaN,,,,December 2019,2,1150,3469,3989350,950,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1675,4417,7398475,1200,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,August 2020,2,1159,4219,4889821,0,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,2,1156,3105,3589380,701,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1400,4600,6440000,1265,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,December 2019,3,1438,8901,12799638,1195,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,2300,4086,9397800,1570,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,February 2020,1,620,2720,1686400,525,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,December 2019,3,1438,8901,12799638,1195,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,,,NaN,,,,February 2020,3,1520,3789,5759280,975,Chandigarh
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,,,NaN,,,,December 2019,4,2300,2956,6798800,1900,Chandigarh
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,,,NaN,,,,May 2020,4,2335,3640,8499400,1346,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,2400,5333,12799200,2087,Chandigarh
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,NaN,,,,December 2019,3,2400,5333,12799200,1561,Chandigarh
