Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,7th of 13,NaN,NaN,NaN,NaN,December 2020,3,1980,3282,6498360,1980,Kochin
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 10,NaN,NaN,NaN,NaN,April 2020,3,1376,4505,6198880,1376,Kochin
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 12,NaN,NaN,NaN,NaN,August 2020,2,1150,4347,4999050,1150,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,10th of 18,NaN,NaN,NaN,NaN,December 2019,3,1500,4133,6199500,1500,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 13,NaN,NaN,NaN,NaN,February 2020,3,1496,3275,4899400,1496,Kochin
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,4th of 14,NaN,NaN,NaN,NaN,March 2020,3,1325,4150,5498750,1325,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 9,NaN,NaN,NaN,NaN,December 2019,2,890,5617,4999130,890,Kochin
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3,4th of 15,NaN,NaN,NaN,NaN,December 2019,3,1616,6500,10504000,1616,Kochin
Available,Not Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,12th of 20,NaN,NaN,NaN,NaN,February 2020,3,1799,4168,7498232,1799,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 20,NaN,NaN,NaN,NaN,March 2020,3,1595,4388,6998860,1595,Kochin
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,March 2020,3,1707,3866,6599262,1707,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,NaN,1 rooms(study room),NaN,NaN,December 2020,2,900,4444,3999600,900,Kochin
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,1020,4117,4199340,1020,Kochin
Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,September 2020,2,1135,3964,4499140,1135,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 12,NaN,NaN,NaN,NaN,February 2020,3,1825,5041,9199825,1825,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,1 rooms(pooja room),NaN,NaN,December 2020,2,1250,4400,5500000,1250,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2019,3,1842,7274,13398708,1842,Kochin
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,June 2020,3,1100,5000,5500000,1100,Kochin
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,3,1189,5746,6831994,1189,Kochin
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,7th of 14,NaN,NaN,NaN,NaN,August 2020,2,1233,3568,4399344,1233,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,March 2020,3,600,14166,8499600,600,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,15th of 22,NaN,NaN,NaN,NaN,December 2019,3,1852,7019,12999188,1852,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,1st of 13,NaN,NaN,NaN,NaN,July 2020,4,2627,6052,15898604,2627,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 15,NaN,NaN,NaN,NaN,December 2019,3,1616,6500,10504000,1616,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,1st of 14,NaN,NaN,NaN,NaN,December 2020,3,1450,4827,6999150,1450,Kochin
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,5th of 10,NaN,NaN,NaN,NaN,February 2020,3,1325,4150,5498750,1325,Kochin
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,3,1937,6440,12474280,1937,Kochin
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,NaN,NaN,NaN,2,NaN,December 2020,3,1890,3174,5998860,1890,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,8th of 13,NaN,NaN,NaN,NaN,December 2020,2,1200,5000,6000000,1200,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1585,4416,6999360,1585,Kochin
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,Gr of 3,NaN,NaN,NaN,NaN,December 2020,3,1480,3716,5499680,1480,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,1170,4500,5265000,1170,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1435,5574,7998690,1435,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,December 2020,3,1280,5468,6999040,1280,Kochin
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,NaN,Resale,NaN,NaN,NaN,March 2020,2,678,5309,3599502,678,Kochin
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,6th of 14,NaN,NaN,NaN,NaN,February 2020,3,2750,5818,15999500,2750,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,February 2020,3,1700,6470,10999000,1700,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2020,3,1410,6382,8998620,1410,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,December 2020,3,1410,6382,8998620,1410,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,1st of 14,NaN,NaN,NaN,NaN,December 2020,3,1450,4827,6999150,1450,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,NaN,1 rooms(study room),NaN,NaN,December 2020,3,1600,4250,6800000,1600,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,20th of 28,NaN,NaN,NaN,NaN,December 2019,4,3711,7895,29298345,3711,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1000,3500,3500000,1000,Kochin
Available,Not Available,Available,Available,Available,Available,Not Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,November 2020,3,1350,6296,8499600,1350,Kochin
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,8th of 11,NaN,NaN,NaN,NaN,December 2019,2,933,7073,6599109,933,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,1st of 18,NaN,NaN,NaN,NaN,July 2020,3,1531,5617,8599627,1531,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,8,3rd of 3,NaN,NaN,NaN,NaN,February 2020,12,6060,7425,44995500,6060,Kochin
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,4,4th of 14,NaN,NaN,NaN,NaN,February 2020,3,1335,696,929160,1335,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,9th of 14,NaN,NaN,NaN,NaN,December 2019,3,2112,8522,17998464,2112,Kochin
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,November 2020,2,880,5454,4799520,880,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,6th of 6,NaN,NaN,NaN,NaN,October 2020,1,750,3800,2850000,750,Kochin
Not Available,Available,Not Available,Available,Available,Available,Available,Not Available,Under Construction,1,NaN,New,NaN,NaN,NaN,September 2020,1,671,4769,3199999,671,Kochin
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,4,5th of 5,NaN,NaN,NaN,NaN,October 2020,3,2400,5208,12499200,2400,Kochin
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,8th of 15,NaN,NaN,NaN,NaN,October 2020,2,1174,5536,6499264,1174,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,NaN,New,NaN,NaN,NaN,December 2019,3,3530,8600,30358000,3530,Kochin
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 10,NaN,NaN,NaN,NaN,August 2020,2,1150,5913,6799950,1150,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,14th of 20,NaN,NaN,NaN,NaN,February 2020,3,1710,7309,12498390,1710,Kochin
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 7,NaN,NaN,NaN,NaN,December 2019,2,1050,6500,6825000,1050,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,9th of 10,NaN,NaN,NaN,NaN,December 2020,1,553,7797,4311741,553,Kochin
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,August 2020,2,1000,4300,4300000,1000,Kochin
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,March 2020,3,1768,5656,9999808,1768,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,March 2020,3,1387,4686,6499482,1387,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2019,3,1356,6415,8698740,1356,Kochin
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,Resale,NaN,NaN,NaN,February 2020,3,1352,5177,6999304,1352,Kochin
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,3,1885,6440,12139400,1885,Kochin
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,October 2020,3,1400,4642,6498800,1400,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 13,NaN,NaN,NaN,NaN,March 2020,2,1100,5454,5999400,1100,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,3rd of 5,NaN,NaN,NaN,NaN,October 2020,1,723,3457,2499411,723,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,8th of 8,NaN,NaN,NaN,NaN,October 2020,3,1450,4827,6999150,1450,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1250,2800,3500000,1250,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1250,2800,3500000,1250,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,December 2020,3,1251,5755,7199505,1251,Kochin
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,October 2020,2,1091,5682,6199062,1091,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,NaN,1,NaN,November 2020,3,1800,4944,8899200,1800,Kochin
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,2,1056,5681,5999136,1056,Kochin
Available,Not Available,Not Available,Available,Available,Available,Available,Not Available,Ready to move,NaN,NaN,Resale,NaN,NaN,NaN,December 2019,2,850,3470,2949500,850,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,April 2020,2,1200,3333,3999600,1200,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2019,1,400,80000,32000000,400,Kochin
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,February 2020,3,1885,6949,13098865,1885,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,June 2020,3,1500,5333,7999500,1500,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,June 2020,3,1738,4890,8498820,1738,Kochin
Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,NaN,NaN,Resale,NaN,NaN,NaN,June 2020,3,1544,5181,7999464,1544,Kochin
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1137,5277,5999949,1137,Kochin
Available,Not Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,April 2020,2,1104,4393,4849872,1104,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,August 2020,2,1130,6194,6999220,1130,Kochin
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,9th of 15,NaN,NaN,NaN,NaN,August 2020,3,1537,4424,6799688,1537,Kochin
Available,Available,Available,Not Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,3,1358,5154,6999132,1358,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,Resale,NaN,NaN,NaN,July 2020,2,1104,5434,5999136,1104,Kochin
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,3,1330,4887,6499710,1330,Kochin
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1250,4800,6000000,1250,Kochin
