Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,7th of 7,NaN,NaN,NaN,NaN,December 2020,3,1268,2523,3199164,1268,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,December 2020,3,1725,2250,3881250,1725,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,June 2020,3,1630,22500,36675000,1630,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,December 2020,3,1670,2250,3757500,1670,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,5th of 6,NaN,NaN,NaN,NaN,December 2020,3,1630,2250,3667500,1630,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,5th of 6,NaN,NaN,NaN,NaN,December 2020,3,1700,2250,3825000,1700,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,December 2019,2,1008,2577,2597616,1008,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,February 2020,3,1630,2250,3667500,1630,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,December 2019,3,1348,2595,3498060,1348,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 7,NaN,NaN,NaN,NaN,March 2020,2,1000,2600,2600000,1000,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 7,NaN,NaN,NaN,NaN,March 2020,3,1268,2523,3199164,1268,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,December 2020,3,1348,2595,3498060,1348,Raipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2,8th of 8,NaN,NaN,NaN,NaN,December 2019,2,862,2250,1939500,862,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,February 2020,3,1348,2596,3499408,1348,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 8,NaN,NaN,NaN,NaN,September 2020,3,1460,2602,3798920,1460,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,7th of 7,NaN,NaN,NaN,NaN,December 2020,3,1268,2522,3197896,1268,Raipur
Not Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,May 2020,2,635,2360,1498600,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,December 2020,3,1348,2595,3498060,1348,Raipur
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,March 2020,2,635,2362,1499870,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 8,NaN,NaN,NaN,NaN,September 2020,3,1875,2600,4875000,1875,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,2nd of 8,NaN,NaN,NaN,NaN,December 2020,4,2184,2500,5460000,2184,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 6,NaN,NaN,NaN,NaN,December 2020,3,1670,2250,3757500,1670,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,October 2020,3,1630,2250,3667500,1630,Raipur
Not Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,2,1st of 6,NaN,NaN,NaN,NaN,February 2020,2,1074,2326,2498124,1074,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 8,NaN,NaN,NaN,NaN,February 2020,2,635,2362,1499870,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,1st of 8,NaN,NaN,NaN,NaN,December 2020,4,2244,2500,5610000,2244,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,4th of 8,NaN,NaN,NaN,NaN,December 2020,3,1059,3399,3599541,1059,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,December 2020,2,635,2360,1498600,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 7,NaN,NaN,NaN,NaN,December 2020,3,1268,2523,3199164,1268,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,1st of 8,NaN,NaN,NaN,NaN,December 2020,3,1435,2508,3598980,1435,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,February 2020,2,635,2360,1498600,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,March 2020,2,635,2362,1499870,635,Raipur
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,4,1st of 8,NaN,NaN,NaN,NaN,December 2020,4,2159,2500,5397500,2159,Raipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,7th of 7,NaN,NaN,NaN,NaN,December 2020,3,1268,2523,3199164,1268,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,May 2020,2,1040,2402,2498080,1040,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,December 2020,2,1050,2475,2598750,1050,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,2nd of 8,NaN,NaN,NaN,NaN,December 2020,4,2100,2500,5250000,2100,Raipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,7th of 7,NaN,NaN,NaN,NaN,December 2020,3,1268,2523,3199164,1268,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,3rd of 7,NaN,NaN,NaN,NaN,February 2020,2,1041,2401,2499441,1041,Raipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,1310,3358,4398980,1310,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 8,NaN,NaN,NaN,NaN,December 2020,2,1286,3110,3999460,1286,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,February 2020,2,1074,2327,2499198,1074,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,June 2020,3,1680,2250,3780000,1680,Raipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,640,2343,1499520,640,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,April 2020,2,1175,2978,3499150,1175,Raipur
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,3,4th of 6,NaN,NaN,NaN,NaN,February 2020,3,1348,2595,3498060,1348,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,Gr of 10,NaN,NaN,NaN,NaN,December 2019,2,1525,2600,3965000,1525,Raipur
Not Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,December 2019,3,1196,2006,2399176,1196,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 8,NaN,NaN,NaN,NaN,December 2020,2,1286,3110,3999460,1286,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,3rd of 6,NaN,NaN,NaN,NaN,February 2020,3,1950,2600,5070000,1950,Raipur
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,March 2020,2,1200,1249,1498800,1200,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,March 2020,2,1074,2327,2499198,1074,Raipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,February 2020,2,1045,2700,2821500,1045,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 6,NaN,NaN,NaN,NaN,February 2020,2,1055,2500,2637500,1055,Raipur
Available,Available,Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,6th of 6,NaN,NaN,NaN,NaN,May 2020,2,1005,2487,2499435,1005,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 6,NaN,NaN,NaN,NaN,February 2020,3,1335,2600,3471000,1335,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2020,2,812,3000,2436000,812,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,February 2020,3,1967,2796,5499732,1967,Raipur
Not Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,4th of 6,NaN,NaN,NaN,NaN,April 2020,3,1630,2249,3665870,1630,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 6,NaN,NaN,NaN,NaN,February 2020,3,1875,2600,4875000,1875,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 12,NaN,NaN,NaN,NaN,December 2020,2,710,3063,2174730,710,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,2,807,3000,2421000,807,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,December 2020,2,807,2900,2340300,807,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2020,2,861,3000,2583000,861,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,December 2020,2,861,2900,2496900,861,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,December 2020,2,812,2900,2354800,812,Raipur
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,November 2020,3,1540,2727,4199580,1540,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 6,NaN,NaN,NaN,NaN,February 2020,2,970,3298,3199060,970,Raipur
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,4th of 6,NaN,NaN,NaN,NaN,December 2020,3,1670,2250,3757500,1670,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 9,NaN,NaN,NaN,NaN,December 2020,3,1850,3512,6497200,1850,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,March 2020,3,1420,2957,4198940,1420,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,March 2020,2,1041,2400,2498400,1041,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,March 2020,3,1525,2885,4399625,1525,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 8,NaN,NaN,NaN,NaN,December 2020,3,1050,3427,3598350,1050,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,March 2020,2,1074,2327,2499198,1074,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 8,NaN,NaN,NaN,NaN,December 2019,3,1432,3142,4499344,1432,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,February 2020,2,995,2511,2498445,995,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,March 2020,2,1055,2600,2743000,1055,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 10,NaN,NaN,NaN,NaN,December 2020,2,650,2306,1498900,650,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 10,NaN,NaN,NaN,NaN,April 2020,2,710,3000,2130000,710,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,1st of 6,NaN,NaN,NaN,NaN,December 2019,2,995,2612,2598940,995,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,December 2019,3,1630,2250,3667500,1630,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 7,NaN,NaN,NaN,NaN,March 2020,3,1268,2523,3199164,1268,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,NaN,"2 rooms(study room, servant room)",NaN,NaN,April 2020,2,635,2360,1498600,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 7,NaN,NaN,NaN,NaN,April 2020,2,995,2613,2599935,995,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 6,NaN,NaN,NaN,NaN,December 2020,3,1630,2250,3667500,1630,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 9,NaN,NaN,NaN,NaN,July 2020,3,1910,4973,9498430,1910,Raipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,Gr of 6,NaN,NaN,NaN,NaN,December 2019,3,1969,3500,6891500,1969,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,3rd of 9,NaN,NaN,NaN,NaN,December 2020,4,2250,3500,7875000,2250,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,7th of 11,NaN,NaN,NaN,NaN,February 2020,3,1545,3000,4635000,1545,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,May 2020,3,1725,2250,3881250,1725,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,May 2020,2,950,2631,2499450,950,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 6,NaN,NaN,NaN,NaN,March 2020,2,1175,2978,3499150,1175,Raipur
Available,Not Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,February 2020,2,636,2356,1498416,636,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,May 2020,2,1055,2400,2532000,1055,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,March 2020,3,1380,2898,3999240,1380,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,4th of 10,NaN,NaN,NaN,NaN,February 2020,3,1400,2600,3640000,1400,Raipur
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,March 2020,3,1101,3451,3799551,1101,Raipur
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,December 2019,2,1045,3014,3149630,1045,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,4th of 7,NaN,NaN,NaN,NaN,February 2020,3,1298,2464,3198272,1298,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 6,NaN,NaN,NaN,NaN,February 2020,2,955,2721,2598555,955,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 8,NaN,NaN,NaN,NaN,March 2020,2,1525,2600,3965000,1525,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,February 2020,2,635,2360,1498600,635,Raipur
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,7th of 12,NaN,NaN,NaN,NaN,December 2019,2,710,2850,2023500,710,Raipur
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,December 2019,3,970,3917,3799490,970,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,8th of 8,NaN,NaN,NaN,NaN,February 2020,2,862,2250,1939500,862,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,December 2019,3,1348,2596,3499408,1348,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1670,2250,3757500,1670,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,1st of 6,NaN,NaN,NaN,NaN,March 2020,2,1115,2421,2699415,1115,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 8,NaN,NaN,NaN,NaN,June 2020,2,635,2362,1499870,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 8,NaN,NaN,NaN,NaN,December 2020,2,635,2362,1499870,635,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,March 2020,2,838,2040,1709520,838,Raipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 7,NaN,NaN,NaN,NaN,November 2020,2,950,2315,2199250,950,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 7,NaN,NaN,NaN,NaN,December 2019,2,995,2612,2598940,995,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,3rd of 10,NaN,NaN,NaN,NaN,February 2020,3,1875,2600,4875000,1875,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 10,NaN,NaN,NaN,NaN,February 2020,3,1335,2600,3471000,1335,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 10,NaN,NaN,NaN,NaN,February 2020,2,1055,2600,2743000,1055,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 7,NaN,NaN,NaN,NaN,February 2020,2,995,2613,2599935,995,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 8,NaN,NaN,NaN,NaN,September 2020,2,1055,2600,2743000,1055,Raipur
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,6th of 7,NaN,NaN,NaN,NaN,July 2020,4,2400,5000,12000000,2400,Raipur
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,1st of 8,NaN,NaN,NaN,NaN,March 2020,3,1535,3000,4605000,1535,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,December 2019,3,1268,2522,3197896,1268,Raipur
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,4th of 8,NaN,NaN,NaN,NaN,February 2020,2,950,3368,3199600,950,Raipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,February 2020,2,1075,2324,2498300,1075,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,February 2020,3,1400,2500,3500000,1400,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 6,NaN,NaN,NaN,NaN,February 2020,2,1350,2500,3375000,1350,Raipur
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,4th of 7,NaN,NaN,NaN,NaN,February 2020,2,995,2613,2599935,995,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,February 2020,3,1355,2500,3387500,1355,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 10,NaN,NaN,NaN,NaN,December 2020,2,1286,3110,3999460,1286,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,2nd of 6,NaN,NaN,NaN,NaN,February 2020,3,1400,2600,3640000,1400,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,5,4th of 6,NaN,NaN,NaN,NaN,February 2020,4,2985,4187,12498195,2985,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,9th of 9,NaN,NaN,NaN,NaN,December 2020,3,1850,3512,6497200,1850,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,3rd of 9,NaN,NaN,NaN,NaN,December 2020,3,1850,3512,6497200,1850,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,4th of 6,NaN,NaN,NaN,NaN,April 2020,2,1008,2578,2598624,1008,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,March 2020,3,1310,2900,3799000,1310,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,2nd of 6,NaN,NaN,NaN,NaN,February 2020,1,685,3084,2112540,685,Raipur
Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,1,1st of 2,NaN,NaN,NaN,NaN,December 2020,2,1000,2250,2250000,1000,Raipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,3,7th of 10,NaN,NaN,NaN,NaN,February 2020,3,1206,3000,3618000,1206,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,1st of 8,NaN,NaN,NaN,NaN,December 2019,2,635,2360,1498600,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 10,NaN,NaN,NaN,NaN,December 2020,2,1286,3110,3999460,1286,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,4,4th of 10,NaN,NaN,NaN,NaN,February 2020,4,2700,2600,7020000,2700,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 8,NaN,NaN,NaN,NaN,December 2020,2,1003,2592,2599776,1003,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,February 2020,2,1008,2579,2599632,1008,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,2nd of 6,NaN,NaN,NaN,NaN,February 2020,1,735,3077,2261595,735,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,6th of 12,NaN,NaN,NaN,NaN,December 2019,4,2158,2849,6148142,2158,Raipur
Available,Available,Not Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,3rd of 7,NaN,NaN,NaN,NaN,November 2020,3,1250,2960,3700000,1250,Raipur
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 6,NaN,NaN,NaN,NaN,February 2020,3,1101,3451,3799551,1101,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 8,NaN,NaN,NaN,NaN,May 2020,2,1150,2963,3407450,1150,Raipur
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3,5th of 6,NaN,NaN,NaN,NaN,February 2020,2,1200,1916,2299200,1200,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 7,NaN,NaN,NaN,NaN,September 2020,2,1186,3204,3799944,1186,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,9th of 12,NaN,NaN,NaN,NaN,February 2020,2,870,2643,2299410,870,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 12,NaN,NaN,NaN,NaN,February 2020,2,870,2873,2499510,870,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,2nd of 7,NaN,NaN,NaN,NaN,April 2020,3,1268,2523,3199164,1268,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,February 2020,3,1268,2522,3197896,1268,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 7,NaN,NaN,NaN,NaN,March 2020,2,995,2612,2598940,995,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,1st of 6,NaN,NaN,NaN,NaN,February 2020,3,1268,2522,3197896,1268,Raipur
Available,Not Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,June 2020,3,1455,3573,5198715,1455,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,NaN,1,NaN,March 2020,3,1460,3060,4467600,1460,Raipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 2,NaN,NaN,NaN,NaN,June 2020,2,635,2360,1498600,635,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,March 2020,2,983,2542,2498786,983,Raipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 7,NaN,NaN,NaN,NaN,March 2020,2,995,2613,2599935,995,Raipur
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,6th of 6,NaN,NaN,NaN,NaN,December 2020,4,1850,3135,5799750,1850,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 7,NaN,NaN,NaN,NaN,December 2019,2,995,2612,2598940,995,Raipur
Available,Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,3,NaN,NaN,NaN,3,NaN,December 2020,3,1888,3336,6298368,1888,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,May 2020,2,1008,2578,2598624,1008,Raipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,8th of 8,NaN,NaN,NaN,NaN,December 2019,3,1176,2108,2479008,1176,Raipur
Not Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,7th of 12,NaN,NaN,NaN,NaN,December 2019,2,710,3000,2130000,710,Raipur
Not Available,Available,Available,Not Available,Not Available,Available,Available,Available,Ready to move,3,4th of 6,NaN,NaN,NaN,NaN,December 2020,3,1477,3182,4699814,1477,Raipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 8,NaN,NaN,NaN,NaN,December 2020,2,1286,3448,4434128,1286,Raipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 8,NaN,NaN,NaN,NaN,December 2020,2,1159,2243,2599637,1159,Raipur
