Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,5th of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,4,2nd of 2,NaN,NaN,NaN,NaN,February 2020,4,3620,4585,16597700,3620,Nashik
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,June 2020,1,1120,3303,3699360,1120,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,701,4420,3098420,701,Nashik
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,December 2020,2,1275,6274,7999350,1275,Nashik
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,October 2020,2,930,3548,3299640,930,Nashik
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,December 2019,2,1100,5363,5899300,1100,Nashik
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 3,NaN,NaN,NaN,NaN,November 2020,2,1199,4003,4799597,1199,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 2,NaN,NaN,NaN,NaN,December 2020,2,900,3333,2999700,900,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 7,NaN,NaN,NaN,NaN,May 2020,3,1236,3899,4819164,1236,Nashik
Not Available,Available,Not Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,December 2020,3,1500,3333,4999500,1500,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 3,NaN,NaN,NaN,NaN,February 2020,1,750,2933,2199750,750,Nashik
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,August 2020,1,390,2500,975000,390,Nashik
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,April 2020,1,677,2033,1376341,677,Nashik
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,1,675,4437,2994975,675,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2020,1,740,4831,3574940,740,Nashik
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,6th of 11,NaN,NaN,NaN,NaN,April 2020,4,2900,5172,14998800,2900,Nashik
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,December 2020,2,840,3511,2949240,840,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 6,NaN,NaN,NaN,NaN,December 2020,2,1056,3099,3272544,1056,Nashik
Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,5th of 12,NaN,NaN,NaN,NaN,November 2020,3,1912,4079,7799048,1912,Nashik
Not Available,Not Available,Available,Available,Available,Available,Available,Not Available,Ready to move,1,4th of 5,NaN,NaN,NaN,NaN,December 2020,1,750,2533,1899750,750,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,November 2020,3,1463,4511,6599593,1463,Nashik
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 6,NaN,NaN,NaN,NaN,December 2020,2,1350,3851,5198850,1350,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,September 2020,3,1330,4887,6499710,1330,Nashik
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,3rd of 4,NaN,NaN,NaN,NaN,March 2020,1,770,2337,1799490,770,Nashik
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,December 2019,3,1650,5151,8499150,1650,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2020,2,900,3555,3199500,900,Nashik
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 3,NaN,NaN,NaN,NaN,December 2020,2,1650,4545,7499250,1650,Nashik
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,1150,11913,13699950,1150,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 7,NaN,NaN,NaN,NaN,May 2020,2,1080,3900,4212000,1080,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,848,4301,3647248,848,Nashik
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,NaN,NaN,1,NaN,February 2020,2,1080,3900,4212000,1080,Nashik
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,March 2020,2,850,3705,3149250,850,Nashik
