Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1600,8062,12899200,1600,Delhi
Available,Available,Available,Available,Not Available,Not Available,Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1800,8333,14999400,1800,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,,4,NaN,Resale,NaN,NaN,NaN,December 2020,5,3000,9833,29499000,3000,Delhi
Not Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2000,10500,21000000,2000,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1800,8333,14999400,1800,Delhi
Not Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,4,NaN,Resale,NaN,NaN,NaN,December 2020,5,2700,10740,28998000,2700,Delhi
Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,2000,8500,17000000,2000,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,2100,8333,17499300,2100,Delhi
Available,Available,Not Available,Available,Not Available,Available,Not Available,Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1800,8888,15998400,1800,Delhi
Not Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2200,10000,22000000,2200,Delhi
Available,Available,Available,Available,Not Available,Available,Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,2000,8000,16000000,2000,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1900,8947,16999300,1900,Delhi
Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1950,8717,16998150,1950,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,4,2000,7250,14500000,2000,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2250,10000,22500000,2250,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,4,2000,7250,14500000,2000,Delhi
Available,Available,Available,Available,Available,Not Available,Not Available,Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,2150,9767,20999050,2150,Delhi
Not Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,2000,8350,16700000,2000,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2200,7045,15499000,2200,Delhi
Available,Not Available,Not Available,Available,Not Available,Available,Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,November 2020,3,1600,8750,14000000,1600,Delhi
Available,Not Available,Not Available,Available,Not Available,Available,Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,November 2020,4,1800,9444,16999200,1800,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,,5,NaN,Resale,NaN,NaN,NaN,December 2020,4,3000,9166,27498000,3000,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2400,9375,22500000,2400,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,4,NaN,Resale,NaN,NaN,NaN,December 2020,4,3500,7857,27499500,3500,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9666,14499000,1500,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,4,1100,6818,7499800,1100,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,2,570,4561,2599770,570,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,820,4878,3999960,820,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,900,6111,5499900,900,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,450,4000,1800000,450,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,1,360,4166,1499760,360,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,700,5142,3599400,700,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,2,625,4320,2700000,625,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,950,6842,6499900,950,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Available,,4,NaN,Resale,NaN,NaN,NaN,December 2020,4,2000,8250,16500000,2000,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,2,525,4571,2399775,525,Delhi
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,December 2020,3,750,5733,4299750,750,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,2,550,4000,2200000,550,Delhi
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,December 2020,2,800,4000,3200000,800,Delhi
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,December 2020,2,700,3571,2499700,700,Delhi
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,,NaN,NaN,New,NaN,NaN,NaN,October 2020,3,850,3764,3199400,850,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1700,9705,16498500,1700,Delhi
Available,Not Available,Available,Available,Available,Not Available,Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,850,20000,17000000,850,Delhi
Available,Available,Available,Available,Available,Available,Not Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1200,9583,11499600,1200,Delhi
Available,Available,Available,Available,Available,Not Available,Not Available,Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,8666,12999000,1500,Delhi
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,850,17647,14999950,850,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9333,13999500,1500,Delhi
Available,Available,Available,Available,Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,2000,10500,21000000,2000,Delhi
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,850,17058,14499300,850,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1700,7973,13554100,1700,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,10666,15999000,1500,Delhi
Available,Available,Available,Available,Available,Not Available,Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,8666,12999000,1500,Delhi
Available,Available,Available,Available,Available,Available,Not Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,8666,12999000,1500,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,NaN,NaN,Resale,NaN,NaN,NaN,November 2020,2,1150,12173,13998950,1150,Delhi
Available,Available,Available,Available,Available,Not Available,Available,Not Available,,1,NaN,Resale,NaN,NaN,NaN,December 2020,2,1100,10909,11999900,1100,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,4,1800,8888,15998400,1800,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9333,13999500,1500,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,1,NaN,Resale,NaN,NaN,NaN,November 2020,3,1200,13333,15999600,1200,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,1,NaN,Resale,NaN,NaN,NaN,December 2020,3,1630,9509,15499670,1630,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,1,NaN,Resale,NaN,NaN,NaN,December 2020,2,1100,11414,12555400,1100,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,NaN,NaN,Resale,NaN,NaN,NaN,November 2020,2,900,13111,11799900,900,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1760,9943,17499680,1760,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1650,7393,12198450,1650,Delhi
Available,Not Available,Not Available,Available,Not Available,Available,Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1450,11034,15999300,1450,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,NaN,NaN,Resale,NaN,NaN,NaN,November 2020,2,1100,13636,14999600,1100,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,1,NaN,Resale,NaN,NaN,NaN,November 2020,3,1250,10800,13500000,1250,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,November 2020,2,950,13157,12499150,950,Delhi
Not Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,10000,15000000,1500,Delhi
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,November 2020,3,1250,16800,21000000,1250,Delhi
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,3,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9666,14499000,1500,Delhi
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1200,8750,10500000,1200,Delhi
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1300,8076,10498800,1300,Delhi
Not Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9333,13999500,1500,Delhi
Available,Available,Available,Available,Available,Not Available,Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9333,13999500,1500,Delhi
Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9333,13999500,1500,Delhi
Available,Available,Not Available,Available,Not Available,Available,Available,Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,900,23333,20999700,900,Delhi
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,900,16666,14999400,900,Delhi
Available,Not Available,Not Available,Available,Not Available,Available,Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,900,17777,15999300,900,Delhi
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,850,20588,17499800,850,Delhi
Not Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,3,1500,9333,13999500,1500,Delhi
Not Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,850,16705,14199250,850,Delhi
