Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Ready to move,3,NaN,NaN,NaN,3,NaN,April 2020,3,1242,2898,3599316,1242,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 12,NaN,NaN,NaN,NaN,February 2020,2,605,2975,1799875,605,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,September 2020,3,1600,1937,3099200,1600,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,9th of 12,NaN,NaN,NaN,NaN,February 2020,3,918,2930,2689740,918,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,November 2020,3,1776,2900,5150400,1776,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,February 2020,3,1600,2187,3499200,1600,Jaipur
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,September 2020,3,1350,5037,6799950,1350,Jaipur
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,1100,4636,5099600,1100,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,11th of 12,NaN,NaN,NaN,NaN,February 2020,2,1386,2597,3599442,1386,Jaipur
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,2,1100,2181,2399100,1100,Jaipur
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,1,5th of 9,NaN,NaN,NaN,NaN,March 2020,1,512,2822,1444864,512,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,6th of 10,NaN,NaN,NaN,NaN,September 2020,2,1050,2857,2999850,1050,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1400,2785,3899000,1400,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 12,NaN,NaN,NaN,NaN,February 2020,2,950,2968,2819600,950,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,3,1300,2461,3199300,1300,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,7th of 14,NaN,NaN,NaN,NaN,July 2020,3,1680,2310,3880800,1680,Jaipur
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,3rd of 20,NaN,NaN,NaN,NaN,December 2019,2,988,4800,4742400,988,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,1050,3047,3199350,1050,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,4,4th of 10,NaN,NaN,NaN,NaN,March 2020,4,4050,9100,36855000,4050,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 3,NaN,NaN,NaN,NaN,December 2019,3,1400,2035,2849000,1400,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,1st of 4,NaN,NaN,NaN,NaN,December 2019,3,1239,3200,3964800,1239,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,1st of 4,NaN,NaN,NaN,NaN,December 2019,3,1310,3202,4194620,1310,Jaipur
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,799,4770,3811230,799,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,13th of 14,NaN,NaN,NaN,NaN,February 2020,2,1386,2380,3298680,1386,Jaipur
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,2,637,4770,3038490,637,Jaipur
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,2,524,4770,2499480,524,Jaipur
Available,Available,Not Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,8th of 12,NaN,NaN,NaN,NaN,October 2020,2,1262,3526,4449812,1262,Jaipur
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,April 2020,3,1105,4253,4699565,1105,Jaipur
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,April 2020,2,849,4358,3699942,849,Jaipur
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,910,4768,4338880,910,Jaipur
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,April 2020,2,852,4342,3699384,852,Jaipur
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,3,1035,4768,4934880,1035,Jaipur
Available,Available,Not Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,6th of 13,NaN,NaN,NaN,NaN,October 2020,2,1212,3500,4242000,1212,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,9th of 12,NaN,NaN,NaN,NaN,April 2020,2,1386,2596,3598056,1386,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,6,1st of 3,NaN,NaN,NaN,NaN,June 2020,5,3742,6280,23499760,3742,Jaipur
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,3rd of 20,NaN,NaN,NaN,NaN,December 2019,2,849,4800,4075200,849,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,4th of 10,NaN,NaN,NaN,NaN,April 2020,2,833,2761,2299913,833,Jaipur
Not Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,2nd of 2,NaN,NaN,NaN,NaN,February 2020,2,1045,3302,3450590,1045,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 6,NaN,NaN,NaN,NaN,December 2019,2,1400,3571,4999400,1400,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,6th of 12,NaN,NaN,NaN,NaN,September 2020,2,1072,3000,3216000,1072,Jaipur
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,1,6th of 12,NaN,NaN,NaN,NaN,April 2020,2,750,2666,1999500,750,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 12,NaN,NaN,NaN,NaN,August 2020,2,1157,2748,3179436,1157,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,Gr of 4,NaN,NaN,NaN,NaN,November 2020,3,1875,2900,5437500,1875,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,3rd of 9,NaN,NaN,NaN,NaN,December 2019,1,475,3000,1425000,475,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 12,NaN,NaN,NaN,NaN,February 2020,2,839,2973,2494347,839,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,9th of 13,NaN,NaN,NaN,NaN,February 2020,3,1765,2606,4599590,1765,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 12,NaN,NaN,NaN,NaN,December 2019,2,950,2968,2819600,950,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 3,NaN,NaN,NaN,NaN,December 2019,2,1050,1571,1649550,1050,Jaipur
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1350,3325,4488750,1350,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,April 2020,2,1050,1952,2049600,1050,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,March 2020,2,1150,2000,2300000,1150,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,Gr,NaN,NaN,NaN,NaN,October 2020,3,1680,3601,6049680,1680,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,August 2020,2,800,1937,1549600,800,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1450,2000,2900000,1450,Jaipur
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,May 2020,3,1600,2000,3200000,1600,Jaipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,1st of 3,NaN,NaN,NaN,NaN,March 2020,3,1200,1625,1950000,1200,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,Gr,NaN,NaN,NaN,NaN,October 2020,3,1870,2406,4499220,1870,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,7th of 12,NaN,NaN,NaN,NaN,September 2020,3,1540,3000,4620000,1540,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,4th of 9,NaN,NaN,NaN,NaN,August 2020,2,823,2671,2198233,823,Jaipur
Not Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1087,2022,2197914,1087,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,5th of 11,NaN,NaN,NaN,NaN,April 2020,2,925,2325,2150625,925,Jaipur
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1400,2142,2998800,1400,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,1,1st of 12,NaN,NaN,NaN,NaN,December 2020,1,421,2826,1189746,421,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 11,NaN,NaN,NaN,NaN,December 2019,3,1200,2300,2760000,1200,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,August 2020,3,1490,6040,8999600,1490,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,6th of 12,NaN,NaN,NaN,NaN,September 2020,1,408,3002,1224816,408,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 3,NaN,NaN,NaN,NaN,July 2020,3,1500,2133,3199500,1500,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,6th of 10,NaN,NaN,NaN,NaN,December 2019,2,761,2877,2189397,761,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,7th of 12,NaN,NaN,NaN,NaN,September 2020,1,520,3000,1560000,520,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,3,1865,2573,4798645,1865,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,6th of 12,NaN,NaN,NaN,NaN,December 2019,2,1110,2693,2989230,1110,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,Gr,NaN,NaN,NaN,NaN,October 2020,3,1750,2514,4399500,1750,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 12,NaN,NaN,NaN,NaN,December 2020,2,605,3123,1889415,605,Jaipur
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1800,3388,6098400,1800,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,8th of 11,NaN,NaN,NaN,NaN,December 2019,3,1200,2583,3099600,1200,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,2,900,2555,2299500,900,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,3rd of 13,NaN,NaN,NaN,NaN,July 2020,3,1680,2500,4200000,1680,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 13,NaN,NaN,NaN,NaN,December 2019,3,1366,3221,4399886,1366,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,NaN,2,NaN,July 2020,3,1865,2332,4349180,1865,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 12,NaN,NaN,NaN,NaN,December 2019,2,1175,2808,3299400,1175,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 12,NaN,NaN,NaN,NaN,December 2019,2,1124,3202,3599048,1124,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,2,1000,1921,1921000,1000,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,10th of 13,NaN,NaN,NaN,NaN,February 2020,3,1205,2074,2499170,1205,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 12,NaN,NaN,NaN,NaN,February 2020,2,1010,3366,3399660,1010,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,6th of 12,NaN,NaN,NaN,NaN,February 2020,3,1396,3295,4599820,1396,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,4th of 11,NaN,NaN,NaN,NaN,December 2019,2,925,2162,1999850,925,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,2nd of 11,NaN,NaN,NaN,NaN,December 2019,2,925,2109,1950825,925,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,4th of 9,NaN,NaN,NaN,NaN,August 2020,2,609,2954,1798986,609,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 10,NaN,NaN,NaN,NaN,December 2019,2,826,2843,2348318,826,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 2,NaN,NaN,NaN,NaN,March 2020,2,1100,1590,1749000,1100,Jaipur
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,2nd of 25,NaN,NaN,NaN,NaN,February 2020,3,600,2118,1270800,600,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1300,2692,3499600,1300,Jaipur
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,2450,2122,5198900,2450,Jaipur
Available,Not Available,Available,Available,Available,Available,Not Available,Available,Ready to move,NaN,5th of 14,Resale,NaN,NaN,NaN,November 2020,3,1560,2850,4446000,1560,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,Gr,NaN,NaN,NaN,NaN,October 2020,2,1104,3599,3973296,1104,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,Gr,NaN,NaN,NaN,NaN,October 2020,2,1166,3911,4560226,1166,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,Gr,NaN,NaN,NaN,NaN,October 2020,4,2574,2020,5199480,2574,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,NaN,3,NaN,March 2020,3,4900,5816,28498400,4900,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,4th of 11,NaN,NaN,NaN,NaN,April 2020,2,1386,2308,3198888,1386,Jaipur
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2,5th of 14,NaN,NaN,NaN,NaN,December 2019,3,1396,3260,4550960,1396,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,August 2020,3,1350,1962,2648700,1350,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,10th of 13,NaN,NaN,NaN,NaN,February 2020,2,898,3340,2999320,898,Jaipur
Not Available,Available,Not Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,2nd of 9,NaN,NaN,NaN,NaN,December 2019,2,885,2091,1850535,885,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,2nd of 14,NaN,NaN,NaN,NaN,July 2020,3,1945,2310,4492950,1945,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,7th of 12,NaN,NaN,NaN,NaN,December 2019,2,1010,3267,3299670,1010,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,4th of 13,NaN,NaN,NaN,NaN,May 2020,3,1601,3747,5998947,1601,Jaipur
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,2nd of 3,NaN,NaN,NaN,NaN,December 2019,4,2550,2156,5497800,2550,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,8th of 13,NaN,NaN,NaN,NaN,May 2020,1,630,4206,2649780,630,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,1050,3047,3199350,1050,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,11th of 12,NaN,NaN,NaN,NaN,December 2019,2,898,3340,2999320,898,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,August 2020,2,900,2145,1930500,900,Jaipur
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1100,2090,2299000,1100,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 12,NaN,NaN,NaN,NaN,July 2020,2,800,2750,2200000,800,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,12th of 13,NaN,NaN,NaN,NaN,December 2019,2,839,2741,2299699,839,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,1000,2300,2300000,1000,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 13,NaN,NaN,NaN,NaN,April 2020,2,1174,2810,3298940,1174,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,5th of 12,NaN,NaN,NaN,NaN,November 2020,3,1420,2550,3621000,1420,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,8th of 13,NaN,NaN,NaN,NaN,November 2020,3,1545,2900,4480500,1545,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,8th of 12,NaN,NaN,NaN,NaN,November 2020,2,1110,2600,2886000,1110,Jaipur
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1300,2461,3199300,1300,Jaipur
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 3,NaN,NaN,NaN,NaN,December 2019,3,1350,3325,4488750,1350,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,10th of 12,NaN,NaN,NaN,NaN,February 2020,2,925,2162,1999850,925,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,8th of 12,NaN,NaN,NaN,NaN,November 2020,2,1060,2600,2756000,1060,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4,7th of 14,NaN,NaN,NaN,NaN,November 2020,3,1580,3304,5220320,1580,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,4th of 12,NaN,NaN,NaN,NaN,November 2020,2,1270,2600,3302000,1270,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,April 2020,3,1200,2250,2700000,1200,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,November 2020,3,1850,2900,5365000,1850,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,9th of 12,NaN,NaN,NaN,NaN,November 2020,2,1110,3027,3359970,1110,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,8th of 12,NaN,NaN,NaN,NaN,November 2020,2,1175,3276,3849300,1175,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,8th of 14,NaN,NaN,NaN,NaN,November 2020,3,1490,2852,4249480,1490,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,11th of 13,NaN,NaN,NaN,NaN,November 2020,2,1201,3513,4219113,1201,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2,Gr of 12,NaN,NaN,NaN,NaN,December 2020,2,800,2750,2200000,800,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,NaN,NaN,1,NaN,December 2020,2,767,2328,1785576,767,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 9,NaN,NaN,NaN,NaN,December 2019,2,883,2084,1840172,883,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,1,NaN,NaN,NaN,1,NaN,December 2020,1,400,2877,1150800,400,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,5,10th of 12,NaN,NaN,NaN,NaN,November 2020,4,2518,3550,8938900,2518,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,10th of 13,NaN,NaN,NaN,NaN,November 2020,2,1580,3303,5218740,1580,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3,3rd of 8,NaN,NaN,NaN,NaN,November 2020,3,1470,3000,4410000,1470,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,NaN,NaN,NaN,3,NaN,December 2020,3,872,3772,3289184,872,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2,5th of 11,NaN,NaN,NaN,NaN,May 2020,3,1200,2375,2850000,1200,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Under Construction,2,3rd of 12,NaN,NaN,NaN,NaN,December 2019,2,1345,2216,2980520,1345,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,6th of 13,NaN,NaN,NaN,NaN,February 2020,2,803,3176,2550328,803,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,August 2020,3,1350,2148,2899800,1350,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,4th of 9,NaN,NaN,NaN,NaN,August 2020,2,852,2698,2298696,852,Jaipur
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1450,2275,3298750,1450,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,1152,3198,3684096,1152,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,March 2020,3,1375,1818,2499750,1375,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,August 2020,2,1100,2090,2299000,1100,Jaipur
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,5th of 9,NaN,NaN,NaN,NaN,December 2019,2,888,2139,1899432,888,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,NaN,3,NaN,July 2020,3,2120,2335,4950200,2120,Jaipur
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,2nd of 14,NaN,NaN,NaN,NaN,April 2020,2,1275,2274,2899350,1275,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,3,1990,2562,5098380,1990,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1150,1913,2199950,1150,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,3rd of 3,NaN,NaN,NaN,NaN,December 2019,3,4095,2601,10651095,4095,Jaipur
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Ready to move,1,3rd of 11,NaN,NaN,NaN,NaN,March 2020,1,390,2794,1089660,390,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1400,2820,3948000,1400,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,1050,2666,2799300,1050,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,5th of 11,NaN,NaN,NaN,NaN,August 2020,3,1470,6122,8999340,1470,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1350,1925,2598750,1350,Jaipur
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,1050,2666,2799300,1050,Jaipur
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,1150,2305,2650750,1150,Jaipur
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,8th of 13,NaN,NaN,NaN,NaN,December 2019,2,921,2714,2499594,921,Jaipur
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,February 2020,3,1300,2076,2698800,1300,Jaipur
